tick,gate,pitch_control,energy_control,airflow_control,tension_control,rms,peak,f0_hz,control_vowel_a,control_vowel_i,control_vowel_u,control_vowel_e,control_vowel_o,control_vowel_y,control_consonant_m,control_consonant_n,control_consonant_p,control_consonant_b,control_consonant_t,control_consonant_d,control_consonant_k,control_consonant_g,control_consonant_f,control_consonant_s,control_consonant_sh,control_consonant_h,control_consonant_r,control_consonant_y,control_consonant_w,organ_activity_0,organ_activity_1,organ_activity_2,organ_activity_3,organ_activity_4,organ_activity_5,organ_activity_6,organ_activity_7,organ_activity_8,organ_activity_9,organ_activity_10,organ_activity_11,organ_activity_12,organ_activity_13,organ_activity_14,organ_activity_15,organ_activity_16,organ_activity_17,organ_activity_18,organ_activity_19,organ_activity_20,organ_activity_21,organ_activity_22,organ_activity_23,organ_activity_24,organ_activity_25,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_change_0,spectrum_change_1,spectrum_change_2,spectrum_change_3,spectrum_change_4,spectrum_change_5,spectrum_change_6,spectrum_change_7
120,1.0,0.6799999999999999,0.68,0.18,0.68,0.13097932644274746,0.32920336723327637,282.31909747355513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6784970778575935,0.6799115997177352,0.678862166066525,0.17999999999999997,0.6799999999999999,8.42554981369081e-18,5.637577094503457e-13,3.772130745085208e-08,0.002523951357027134,0.99247021574435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023550469492486037,0.048968183809708125,0.009868342733240703,0.011946111198388147,0.0007940531097089934,0.0006051088363165406,6.654287743109188e-05,6.003562580936909e-05,0.0007247316188053849,0.004339285542678373,0.000959609894603938,0.00020846547835835956,0.0010781546118563859,0.00013872973902619758,2.439426573380509e-06,1.6270604107035017e-06
121,1.0,0.6799999999999999,0.68,0.18,0.68,0.11952663550063182,0.30285242199897766,282.33415770116216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791512567864754,0.6799500787586145,0.6793574445579313,0.17999999999999997,0.6799999999999999,5.4022973022782054e-18,3.614703871257542e-13,2.4186162563423077e-08,0.0016183081114769689,0.9951720500061686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021248067079572483,0.04760183637655413,0.009384028186268602,0.011221450506608246,0.0003464892506962837,0.00029785375166592373,5.820966328435647e-05,5.6933996954358205e-05,0.00023024024129135543,0.0013663474331539957,0.00048431454697210087,0.000724660691779901,0.0004475638590127097,0.00030725508465061685,8.333214146735416e-06,3.101628855010887e-06
122,1.0,0.6799999999999999,0.68,0.18,0.68,0.10126148562515705,0.24648791551589966,282.3426628395553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795206955294226,0.6799718085703165,0.6796371372974691,0.17999999999999997,0.6799999999999999,3.4638470826888355e-18,2.3176772322321714e-13,1.5507693107045635e-08,0.0010376274235161492,0.9969044131476348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008307031607639924,0.04013702314905859,0.008096034686646917,0.008034045315437152,0.00022840315968070476,0.00017873540115128438,6.266929764791239e-05,5.660977917349127e-05,0.001294103547193256,0.007464813227495537,0.0012879934996216855,0.0031874051911710936,0.00011808609101557891,0.00011911835051463935,4.4596343635559194e-06,3.242177808669339e-07
123,1.0,0.6799999999999999,0.68,0.18,0.68,0.07948967730002855,0.18412920832633972,282.34746595853323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679729327169558,0.6799840797887724,0.6797950848560801,0.17999999999999997,0.6799999999999999,2.2209508179403925e-18,1.4860491880178856e-13,9.94322869002805e-09,0.0006653063544556576,0.9980151704195818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008673178370599568,0.031888465545004976,0.006748225478945435,0.005802210698537618,0.00014996195141022675,0.00014067234839943547,5.702663502622676e-05,5.5730164149749664e-05,3.661467629596435e-05,0.008248557604053616,0.001347809207701482,0.0022318346168995343,7.844120827047802e-05,3.8063052751848914e-05,5.6426626216856275e-06,8.79615023741607e-07
124,1.0,0.6799999999999999,0.68,0.18,0.68,0.06821036796372218,0.20802539587020874,282.3501784029622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6798471459294444,0.6799910095682136,0.6798842807047546,0.17999999999999997,0.6799999999999999,1.4240301081308463e-18,9.528255955993266e-14,6.375403233720054e-09,0.0004265813867747956,0.9987273661986602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017646129952369612,0.021322870216454473,0.006166142431446994,0.00549949540181791,0.0029012546214836486,0.0007148292154958586,5.585577978252557e-05,6.812029998884318e-05,0.0008972951581770045,0.010565595328550503,0.0005820830474984407,0.0003027152967197081,0.002751292670073422,0.0005741568670964231,1.170855243701187e-06,1.2390135839093515e-05
125,1.0,0.6799999999999999,0.68,0.18,0.68,0.11218589751222306,0.3073680102825165,282.3517101809988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679913680484074,0.6799949229402455,0.679934651216909,0.17999999999999997,0.6799999999999999,9.130601778672864e-19,6.109330854923791e-14,4.087783521794213e-09,0.00027351561926925214,0.9991840121649279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007061477601107509,0.03643453167567843,0.019731607692881577,0.010724803784621215,0.00516178304774945,0.0017174504769103531,6.656190135262625e-05,6.055248771491695e-05,0.0010584652351262104,0.015111661459223956,0.013565465261434583,0.005225308382803305,0.0022605284262658012,0.0010026212614144946,1.0706121570100675e-05,7.567812273926232e-06
126,1.0,0.6799999999999999,0.68,0.18,0.68,0.13967850021703546,0.38151946663856506,282.35257520748644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799512537925494,0.6799971328923501,0.6799630963579374,0.17999999999999997,0.6799999999999999,5.854362795048701e-19,3.9171831306071434e-14,2.6210066263215815e-09,0.00017537285100471865,0.9994768046029544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011437452286470757,0.04431119437308622,0.02304636520358138,0.011291479222488241,0.00530448757541638,0.0020958581771752687,6.648841028905779e-05,6.74792372176535e-05,0.00043759746853632483,0.00787666269740779,0.0033147575106998034,0.0005666754378670265,0.00014270452766693056,0.0003784077002649156,7.34910635684545e-08,6.926749502736555e-06
127,1.0,0.6799999999999999,0.68,0.18,0.68,0.1657023899119539,0.5325194597244263,282.3530637047909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679972472130272,0.6799983808923523,0.6799791598445591,0.17999999999999997,0.6799999999999999,3.7537026109392013e-19,2.5116210012339538e-14,1.6805380467423564e-09,0.00011244563272727407,0.9996645373720976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057099749207426,0.05092074446538965,0.025386451183362916,0.017228010684237533,0.00611547950680033,0.0020651743248165646,7.43922308149881e-05,6.732656462963389e-05,0.0005727477365728157,0.0066095500923034275,0.002340085979781536,0.005936531461749292,0.0008109919313839496,3.0683852358704116e-05,7.903820525930304e-06,1.5267258801961593e-07
128,1.0,0.6799999999999999,0.68,0.18,0.68,0.1977880523937064,0.5340563654899597,282.35333956844465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799844545123851,0.6799990856605699,0.6799882311865572,0.17999999999999997,0.6799999999999999,2.406800498132532e-19,1.6104021291600178e-14,1.0775280375815812e-09,7.209793446932561e-05,0.9997849079419378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001212395469924131,0.0603446401925371,0.02101015416052049,0.03060124667668206,0.004721712051474665,0.0018940460451281728,0.0001469306767304758,6.719431713118905e-05,0.0006413979778498711,0.009423895727147455,0.004376297022842427,0.013373235992444527,0.001393767455325665,0.0001711282796883918,7.253844591548771e-05,1.3224749844483916e-07
129,1.0,0.6799999999999999,0.68,0.18,0.68,0.15462329297692765,0.4728354215621948,282.35349535376827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679991221181256,0.6799994836559541,0.6799933539377743,0.17999999999999997,0.6799999999999999,1.5431932782660253e-19,1.0325582627032462e-14,6.90889845680725e-10,4.6227781628039605e-05,0.9998620871906635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034296582491758335,0.04738349132197886,0.012125681781384946,0.022040586563897232,0.0030116624026641234,0.0009428883521480053,0.00012225354854434077,6.3932254042163e-05,0.0022172627792517025,0.012961148870558242,0.008884472379135543,0.008560660112784828,0.0017100496488105417,0.0009511576929801675,2.467712818613504e-05,3.262063089026052e-06
130,1.0,0.6799999999999999,0.68,0.18,0.68,0.1260216143255273,0.36217665672302246,282.3535833286016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799950424419241,0.6799997084111601,0.6799962468482211,0.17999999999999997,0.6799999999999999,9.894652655811052e-20,6.620561079566265e-15,4.4298501961587866e-10,2.9640346980521552e-05,0.9999115730113401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000976791714235709,0.04708324663055867,0.00950235086891913,0.014885810608398707,0.0025765484670425367,0.0007919781306420935,0.00010081809490349576,5.7720474262556124e-05,0.0024528665349401245,0.00030024469142019006,0.002623330912465815,0.007154775955498524,0.0004351139356215867,0.0001509102215059118,2.143545364084501e-05,6.211779779606871e-06
131,0.0,0.63,0.0,0.18,0.68,0.10752228910759161,0.29179999232292175,273.9618498119622,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4998925622957614,0.6582357414348858,0.3840062034924521,0.17999999999999997,0.6799999999999999,6.344257233232412e-20,4.2449739246205375e-15,2.840333069459601e-10,1.9004809190169443e-05,0.7128876130930271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020149104099114433,0.03945085266284323,0.009286163688020646,0.010025478134095081,0.0012371776893511403,0.00048553914428276754,6.086972805935059e-05,5.041127904719004e-05,0.0010381186956757342,0.007632393967715437,0.00021618718089848506,0.004860332474303626,0.0013393707776913964,0.000306438986359326,3.994836684414517e-05,7.309195215366083e-06
132,0.0,0.63,0.0,0.18,0.68,0.08394939520533375,0.2209491729736328,269.33355759143825,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3674917583828769,0.6459452348766054,0.21685526207558703,0.17999999999999997,0.6799999999999999,4.0678133171035074e-20,2.7217940298632254e-15,1.8211658607465524e-10,1.2185510938590014e-05,0.5288534789838993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006676755379399289,0.03461925492552472,0.008505238354952198,0.007535215425166885,0.00028464925013865663,0.0003732119150274935,3.510538886571707e-05,3.993141696150594e-05,0.0013472348719715144,0.004831597737318512,0.0007809253330684478,0.0024902627089281966,0.0009525284392124837,0.00011232722925527406,2.576433919363352e-05,1.0479862085684102e-05
133,0.0,0.63,0.0,0.18,0.68,0.05618630433698687,0.15668301284313202,266.7545076218179,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701584353628297,0.6390045630944892,0.12246209634682598,0.17999999999999997,0.6799999999999999,2.608202122720969e-20,1.7451609532940344e-15,1.1676958339888471e-10,7.813110636822606e-06,0.4108544013914385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008980988312866848,0.021202049352489545,0.005603128869059968,0.004401826043377198,0.00011032141523217223,0.00011430938201902089,2.7430752272441704e-05,2.689362047406101e-05,0.00023042329334675596,0.013417205573035176,0.00290210948589223,0.003133389381789687,0.0001743278349064844,0.00025890253300847257,7.674636593275366e-06,1.3037796487444928e-05
134,0.0,0.63,0.0,0.18,0.68,0.03362323915459824,0.09285935759544373,265.30899763683857,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1986046721669635,0.6350850399602203,0.06915656506611284,0.17999999999999997,0.6799999999999999,1.6723280501500632e-20,1.1189629779058589e-15,7.487036684050088e-11,5.009613312964129e-06,0.33519570698632806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008457612489351234,0.01302521266016848,0.0033044263750228345,0.0023420873764316095,6.402555935738026e-05,6.941735378245493e-05,2.1375181182282564e-05,2.164633527162514e-05,5.233758235156146e-05,0.008176836692321065,0.0022987024940371334,0.0020597386669455884,4.629585587479197e-05,4.489202823656596e-05,6.05557109015914e-06,5.247285202435872e-06
135,1.0,0.705,0.68,0.18,0.68,0.036903052697658485,0.11441240459680557,276.74150536576855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30234742260995373,0.665517755066088,0.33504564258336633,0.17999999999999997,0.6799999999999999,1.0722639487775262e-20,7.1745711681241735e-16,4.800541089268555e-11,3.212065809890212e-06,0.21492091360554708,0.3588196115700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011982730927294898,0.009609727221536891,0.007955243992941539,0.000803638563320505,0.0004773232428193825,0.00017016613452170397,1.9789444330832046e-05,2.2747121871430686e-05,0.0003525118437943664,0.0034154854386315887,0.004650817617918704,0.0015384488131111045,0.00041329768346200224,0.00010074878073924904,1.585736851450518e-06,1.1007865998055477e-06
136,1.0,0.705,0.68,0.18,0.68,0.07896684259751177,0.16382518410682678,283.413964539675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4413776871795366,0.6827036607882708,0.4851980231012853,0.17999999999999997,0.6799999999999999,6.875146151766112e-21,4.60019432839621e-16,3.0780128002911694e-11,2.0595136036479826e-06,0.1378030748673254,0.5888877094928125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005818786214916179,0.021234696123208937,0.02225304153574962,0.0014413219450850607,0.001114607392771173,0.000319678275826265,3.522329849666152e-05,3.0500613265927515e-05,0.0006163944712378719,0.011624968901672045,0.01429779754280808,0.0006376833817645557,0.0006372841499517907,0.00014951214130456102,1.5433854165829477e-05,7.753491394496828e-06
137,1.0,0.705,0.68,0.18,0.68,0.1077593675418464,0.22297918796539307,287.2528546570261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391692895754409,0.6924088531927043,0.569991793442359,0.17999999999999997,0.6799999999999999,4.408208880102104e-21,2.9495543863343564e-16,1.9735614428830643e-11,1.3205197323637891e-06,0.08835662907027382,0.7364028618842732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010907308017964875,0.028996301742766926,0.0305603810207607,0.0015790392300783042,0.0015599184184601714,0.00048160310613648235,4.235629644801043e-05,4.2700284450186144e-05,0.0005088521803048696,0.0077616056195579895,0.00830733948501108,0.0001377172849932435,0.00044531102568899834,0.00016192483031021737,7.13299795134891e-06,1.219967118425863e-05
138,1.0,0.705,0.68,0.18,0.68,0.12390619944969587,0.24542690813541412,289.44367408428025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990141382640802,0.69788955122106,0.6178763721873273,0.17999999999999997,0.6799999999999999,2.826457082024242e-21,1.8911964271251392e-16,1.2654088925381449e-11,8.466913549264341e-07,0.056652537747639585,0.8309866845939339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002330515538729842,0.03511119779673863,0.031934349860494204,0.0018462234086447414,0.0012704869331984087,0.0003416378939296498,5.1079858342516614e-05,5.032931491531018e-05,0.0012397847369333545,0.006114896053971704,0.0013739688397335047,0.0002671841785664372,0.0002894314852617628,0.00013996521220683254,8.723561894506182e-06,7.629030465124033e-06
139,1.0,0.705,0.68,0.18,0.68,0.11700569962096277,0.23133552074432373,290.6882435844084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633916834632889,0.7009846007189247,0.6449176615693185,0.17999999999999997,0.6799999999999999,1.8122688497328996e-21,1.2125980597414393e-16,8.113553652403265e-12,5.428818918320156e-07,0.036324496158574214,0.8916319767781041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235165875119647,0.03808898107674639,0.028074272833488075,0.0016704421369144375,0.0011808548522220046,0.00037723157172004685,5.352773641379515e-05,5.519010459432186e-05,2.1143212466628e-05,0.0029777832800077578,0.00386007702700613,0.0001757812717303039,8.963208097640405e-05,3.5593677790397046e-05,2.4478780712785346e-06,4.860789679011686e-06
140,1.0,0.705,0.68,0.18,0.68,0.11347009532515628,0.2328910380601883,291.3934374141597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653892367591158,0.7027324312588799,0.6601883677257849,0.17999999999999997,0.6799999999999999,1.1619912450112476e-21,7.774940949544253e-17,5.202251482395202e-12,3.4808522227644034e-07,0.02329055455647701,0.9305165487771985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024176268826346893,0.03587398008623034,0.025706646848612652,0.0020833982491237184,0.001578833175051062,0.00021665661684689279,6.0679160312964936e-05,5.2634329597508436e-05,6.596813143821927e-05,0.002215000990516046,0.0023676259848754225,0.00041295611220928084,0.0003979783228290573,0.00016057495487315407,7.151423899169787e-06,2.5557749968134266e-06
141,1.0,0.705,0.68,0.18,0.68,0.0935676703202929,0.18918545544147491,291.7924287191983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6652365039275876,0.7037194628389911,0.668812012228197,0.17999999999999997,0.6799999999999999,7.450459978285183e-22,4.9851396580487446e-17,3.3355816261924628e-12,2.2318541802593512e-07,0.014933446817270978,0.9554485737555103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035450710920657163,0.03387924377319066,0.017039537984447753,0.00181298350269917,0.0004514943550695738,0.00012136091667860769,5.291940178028633e-05,5.636826269040849e-05,0.0020631197734281175,0.0019947363130396814,0.008667108864164899,0.0002704147464245483,0.0011273388199814882,9.52957001682851e-05,7.759758532678609e-06,3.7339330929000514e-06
142,1.0,0.705,0.68,0.18,0.68,0.07923971978760613,0.14253507554531097,292.0179876626631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716579829151487,0.7042768574592739,0.6736819405564617,0.17999999999999997,0.6799999999999999,4.777088822858724e-22,3.196373782325265e-17,2.138709522721903e-12,1.4310211302177086e-07,0.009575033230895875,0.9714344992154497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005910718516587262,0.03229820740218746,0.009180675743449591,0.0017972691681367543,0.0002627235441133855,9.588897668804171e-05,6.010630263082549e-05,5.270907591128894e-05,0.00023656474245215453,0.0015810363710032013,0.007858862240998162,1.5714334562415755e-05,0.00018877081095618832,2.5471939990565976e-05,7.186900850539166e-06,3.6591867791195486e-06
143,1.0,0.705,0.68,0.18,0.68,0.07977298792379668,0.19512873888015747,292.1454419112427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6752879606602091,0.7045916283024573,0.6764320773363117,0.17999999999999997,0.6799999999999999,3.0629756670049515e-22,2.0494521833186367e-17,1.3712986025176726e-12,9.17542684124463e-08,0.00613932352621554,0.9816843611112659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010799582174709512,0.029362906465645565,0.008281702724399126,0.0008349768070659185,0.0002681505494206191,0.003288308534540625,9.233773891264767e-05,7.332724518534765e-05,0.000488886365812225,0.0029353009365418944,0.0008989730190504652,0.0009622923610708358,5.4270053072336165e-06,0.0031924195578525833,3.2231436281822176e-05,2.061816927405871e-05
144,1.0,0.705,0.68,0.18,0.68,0.10931288410962225,0.26215997338294983,292.21744221103916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6773387501266144,0.7047693851018825,0.6779851294138931,0.17999999999999997,0.6799999999999999,1.9639199279217341e-22,1.314068546968862e-17,8.792497706157353e-13,5.8831037460798636e-08,0.003936413843236039,0.9882563715429786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009287671544174564,0.04041915593237199,0.012969026834371879,0.0012207343633269955,0.0004268137219363177,0.0053887814592617584,0.00011972650155404981,7.829432299034373e-05,0.00015119106305349478,0.011056249466726426,0.004687324109972753,0.00038575755626107694,0.00015866317251569858,0.0021004729247211334,2.738876264140214e-05,4.9670778049960834e-06
145,1.0,0.705,0.68,0.18,0.68,0.11064426283550463,0.23908638954162598,292.2581099246863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6784970778575935,0.704869767587828,0.678862166066525,0.17999999999999997,0.6799999999999999,1.259226942230186e-22,8.42554981369081e-18,5.637577094503457e-13,3.772130745085208e-08,0.002523951357027134,0.99247021574435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020492465555034456,0.03945178144680518,0.01622307482563832,0.0019952713583116996,0.00032584981470291425,0.004095053193115912,9.221695521319584e-05,7.955189092685556e-05,0.0011204794010859893,0.000967374485566809,0.00325404799126644,0.0007745369949847042,0.00010096390723340345,0.0012937282661458467,2.750954634085397e-05,1.25756793651183e-06
146,1.0,0.705,0.68,0.18,0.68,0.12043417139187867,0.2512878477573395,292.2810782200381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791512567864754,0.7049264553967737,0.6793574445579313,0.17999999999999997,0.6799999999999999,8.073916199406146e-23,5.4022973022782054e-18,3.614703871257542e-13,2.4186162563423077e-08,0.0016183081114769689,0.9951720500061686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007209231264636466,0.04566467966664854,0.020281308362887253,0.002236622447959733,0.00028183613596652,0.002502665115962317,0.00010244837158683067,6.911838138358946e-05,0.001328323429039799,0.00621289821984336,0.004058233537248934,0.00024135108964803325,4.4013678736394264e-05,0.0015923880771535948,1.0231416373634834e-05,1.0433509543266101e-05
147,1.0,0.705,0.68,0.18,0.68,0.14428526024104202,0.2977468967437744,292.2940496301424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795206955294226,0.7049584680297822,0.6796371372974691,0.17999999999999997,0.6799999999999999,5.176836724886136e-23,3.4638470826888355e-18,2.3176772322321714e-13,1.5507693107045635e-08,0.0010376274235161492,0.9969044131476348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001048682111362186,0.05600638760067101,0.022530472118996694,0.0019753629873446197,0.0003582955987349325,0.0024453787243317853,0.00011750418951307872,6.26745750347007e-05,0.0003277589848985394,0.010341707934022469,0.002249163756109441,0.0002612594606151131,7.645946276841253e-05,5.728639163053153e-05,1.505581792624805e-05,6.443806348888762e-06
148,1.0,0.705,0.68,0.18,0.68,0.1628362771208518,0.3282427191734314,292.3013750748328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679729327169558,0.7049765461437754,0.6797950848560801,0.17999999999999997,0.6799999999999999,3.3192861821009464e-23,2.2209508179403925e-18,1.4860491880178856e-13,9.94322869002805e-09,0.0006653063544556576,0.9980151704195818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001232877667798089,0.0680172566336003,0.018956645244476194,0.0015085466340432354,0.0009933769902094993,0.002521312140998925,8.430613498398192e-05,6.74479348916524e-05,0.00018419555643590306,0.012010869032929285,0.0035738268745205,0.00046681635330138435,0.0006350813914745668,7.593341666713984e-05,3.3198054529096804e-05,4.773359856951695e-06
